X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,emotion
175.23445984438968,-156.1927625915129,162.45342691662438,-168.7348234872392,153.49553942325937,177.28726620477636,149.34818587059357,162.35720691848894,149.13258423852548,147.89280564667217,147.6615706484486,132.27138596678984,147.51649371156776,116.28406654843448,152.11778922699327,101.11439932760359,153.51010133236397,86.75988611748939,151.02414504821158,72.79308357690404,146.0171163593371,58.32369537017797,147.08640329616492,43.50918752713293,147.89840920837108,27.925703894819513,146.73324547872485,13.504220551702023,147.7523704573925,-1.8365785523643794,154.01660922431392,-16.496979056665175,166.66256338662885,-29.7636935255033,157.74121968446693,-144.439968211604,154.90736711836288,-134.36921803109246,143.09128525858947,-124.63407698632618,125.193725314536,-114.70463140000369,106.78151706893499,-103.71855351105141,107.73960181524694,-82.17072979813416,125.8371895343193,-70.65876242743595,143.75039040115487,-61.00688180923012,155.4536001490733,-51.545042373238395,156.12306054712764,-41.639814003805114,78.80540836480232,-92.41710190682453,54.751293612563494,-91.3851734242944,29.737054116762362,-90.62337161852986,5.023302102585609,-70.50413948681371,30.429253135211535,149.89105738591326,23.71766602473563,121.30494387014905,23.418156088857113,83.4373014910625,25.417653184855705,45.93765408300387,32.50608141132553,24.083554750193997,119.7239399590072,-141.98428322538257,113.97599607663405,-132.72025425125057,100.65344463531797,-124.71633104995651,80.93096934615302,-119.07078363398433,88.62975552270153,-131.15194084694195,102.13974584685876,-139.203645985311,81.06169422048984,-65.4528158924849,101.69416970627735,-60.758691959719286,114.40150415203962,-52.479008498103305,120.59923192327732,-42.66752960179457,103.53145887013547,-45.41434554144314,88.99866839328861,-53.70951642200497,79.22008457018937,125.78496058767337,55.96163107209379,120.40600020241496,41.82665248536496,105.70742580990326,44.34554861156753,86.53981677101355,42.659369419952256,66.9881414037481,58.422885618684056,52.362819790638106,78.54671543222103,47.88361746666534,81.93217086613394,63.407354132723064,81.67041749266134,76.05884071509197,82.39751944732718,86.74643017887612,82.04983083763443,97.93259157781966,81.35433412954036,110.37421603845887,72.5943485842168,120.9398700217093,58.37352874489846,101.18537662781296,58.380582281639256,86.38945489368123,59.28345200526787,71.63696300566613,72.81764919716974,53.143987751617324,59.9308280624349,72.84558803981189,60.3767439588511,86.50897636435722,59.35485043276743,100.99812178626742,neutral
176.41665842613114,-155.45169295768616,163.1163848830063,-167.863392752714,152.5156183504839,178.60766838272278,147.49002664071057,163.57435159452746,147.06005881834125,148.5606565776866,145.87852224572046,132.99015975247866,145.74620069593936,117.13385340604171,153.18678243053049,102.23766584826275,154.8436090143702,87.58324740552563,152.3583691969688,73.00623843277702,146.31578164530816,58.463423276865825,145.18167833161104,43.374674522775564,145.74055015155355,28.126900157712786,144.28510079498395,13.101417051729785,146.7108471257659,-2.8497860213133204,155.576770399341,-17.311377509279232,170.91401954235516,-30.32457035119929,157.26153474838878,-146.7200726607983,151.8902923153879,-136.11407495375434,135.9425127839225,-125.77400713179757,114.10115102118763,-115.13823729215973,94.53702520678394,-102.50560634191874,95.12290356169183,-82.43111175102747,114.34422624743485,-69.77514056883194,136.21203956766595,-60.27967096659887,152.5447350575287,-50.25666385656247,158.08676606704412,-40.32148941401966,76.30828930922932,-91.10425376432565,52.29623498658032,-90.51558364894358,29.33401488146048,-87.01136754477061,4.983710489405914,-59.50016676655293,29.860691546814188,156.91997275118644,22.247584527337754,127.26378098795983,22.846334876759492,83.64351715998465,25.62883864403951,43.698047327421136,32.989512856019964,17.110240214357137,119.15319730945433,-143.2489026746026,110.1438191622843,-134.69707951685425,99.11764705882356,-126.86989764584403,81.97999587206257,-119.58170401077805,92.07613067907695,-130.23205940625718,103.93924562939125,-138.18873310224706,82.78897173434666,-63.8172791409699,100.94064513777614,-56.62479216268784,112.72617402989727,-49.95325747784208,121.75704721580924,-41.25883708501065,106.65564028937396,-45.67035684608711,94.15295293676562,-53.10146520571566,76.90377306360648,129.07047459045742,54.25930947183038,128.08745157526533,39.83291226679238,112.85417558804046,40.734603944036415,87.84828052794717,41.1176470588235,63.21500449249783,56.048946725748024,46.57343051691723,77.95256298624544,45.611457890571224,81.87983853475473,61.13330267521681,83.52816900483953,75.06338451126948,82.78115560430037,87.55642800112994,82.97740135089852,100.04327348892825,80.54127012762851,113.77554011643633,69.35383923980731,123.69006752597984,55.889720876508036,106.06964562558339,54.76432678203277,87.35272569263176,56.20772152006791,69.66853287386873,70.53794777369528,50.855151800372056,59.03001992711126,70.68031431888389,59.759437007209854,87.5741416929175,58.52311523920302,104.31559659081637,disgust
127.87849800050459,-155.5511374713527,117.66689630545702,-168.76449764941492,112.52619937144729,177.41579823252778,111.43303825872711,162.73438565708932,113.92424579639236,148.7660721061025,114.9641822135987,133.00434845224572,119.21507362861803,117.15613198210305,125.87563289512154,102.11205511524486,127.19634527322336,87.48196075696099,126.1955705069355,73.61987953348498,120.93142788731573,59.383964320107566,117.16691820412996,43.78458613113336,116.91273122057017,28.660500137688324,113.85400203891302,13.756237501718893,116.60415043180869,-0.9466528913073007,124.7430239154516,-14.829168659774739,136.90668231547266,-27.36325925296718,139.7395632774867,-141.53323609465457,138.9337493968017,-132.80811481074562,126.92204051508199,-124.23875860617963,114.64907435677384,-114.97737884746982,100.20228782896713,-104.6909189913912,99.15940057026005,-80.95536771711423,113.08247231548619,-69.50761673145499,127.49693750986516,-59.563271341966875,139.49667385128197,-50.042075670127645,141.51220572272948,-40.51152586261861,75.05624332878484,-93.36975674462697,50.04290762741739,-93.90927464618055,25.04287413582354,-95.5264598533832,2.4128853207175776,178.2537183797146,30.068523961411774,147.68569961996997,23.31683848096489,125.11339683625465,23.077203246680064,91.02237830021946,22.8530783931076,56.575804252523845,28.33099971731844,29.785459037688568,108.68897185918281,-142.65875972835798,104.2327639199617,-133.24490445377964,93.65093959037023,-124.77311002138252,74.93388233271575,-119.95129639593866,81.02377075485714,-131.23973043389165,93.22457838773495,-139.99770001435982,72.67695413698732,-65.10987773599346,93.02086238635044,-59.23042357850857,104.16770253233508,-50.976373804734564,106.60605717939126,-41.706396277619895,93.03097974353231,-43.405125332246584,79.50193274184333,-52.32672521487093,71.3815243292754,129.5078352187224,56.210462844723075,119.18709480226174,44.559592790874795,104.83884557895419,47.07720459034841,89.28406376130579,44.87530059850549,73.7090024181842,56.979859323379415,57.532210138699554,74.04806637055412,46.90727605364861,75.04546632256296,65.1072332783884,75.49638645996315,78.85860335125682,75.09032767066994,88.78804676466791,74.94742245880103,98.7581286209387,73.3853544712094,111.93359912006885,67.14579145179974,124.89435820081437,55.26459044222987,101.91692626903456,56.076614746730975,89.39896482696612,55.7547013394681,75.89411609740974,69.6193322815986,52.28530017604032,56.725071884280716,76.14028346321284,57.07656069067946,89.40949496659123,56.24341753104032,101.70656888623931,neutral
133.50352495897098,-151.8710823269605,121.24022095192086,-166.18962128508912,113.89656039840817,176.9506633940122,109.9096554127124,159.1837496027181,110.86988929795672,141.47312284321762,118.11789972436065,125.58577392812518,131.63457663055664,110.79578138484234,141.73530632423075,98.82118982442287,146.23937869928517,87.15255646032534,143.70972581602697,75.38356593847986,134.33523693488965,63.34518756548328,122.13619447158159,48.91531548741468,113.99593646008512,32.38615854575151,111.13114933690362,15.158032101044276,116.41640525185746,-2.925294514999245,127.67312352483678,-18.230426256317337,142.5528281849554,-31.71592444536533,152.56941525282267,-133.35182399046235,156.03511105630344,-125.55650980682525,147.0008503376766,-117.87760408361434,134.33304748668075,-110.35929960089506,117.03575371252506,-103.20506767176128,117.21956522094865,-81.53036806293728,137.3778066672557,-73.82713410743844,152.66654358244887,-65.51859043514152,160.96094703557205,-56.31864356956121,155.859335148528,-47.516120255405184,85.13458203822657,-93.86279236459241,61.12487218800543,-94.44310920519615,37.2434360580729,-97.30460876146354,12.511759174754717,-107.37009412946311,27.651454594224717,165.20990819900277,19.040591315583118,140.70436601226464,16.152308157768957,96.1673717003987,17.199948700333888,44.51504125901992,25.270594396975902,16.220193695602806,113.8715091154732,-138.843310213466,114.26497842347692,-128.88782932763868,102.54102478864682,-120.94966440300723,81.6694377280971,-116.7311521824031,85.21814567884692,-128.2305303147541,98.17668646224462,-137.8048252024018,80.8216082056103,-68.00887008282288,103.819484173818,-63.536575589928326,115.5399727112554,-54.39619802819719,114.69710750750532,-44.88572026493694,98.43458562445835,-45.2784264854783,85.549865059886,-54.840151494797844,79.99273864104241,117.33761641009798,56.35614168732947,119.48154806921644,39.82701566111361,107.13694840111381,40.09639121211901,92.48042502984873,39.418754867373956,74.90610844282612,56.61856378173047,60.05207394265447,81.30814661448355,59.5018791695006,104.2506171515094,73.69712073210195,114.82755613117796,83.36646835417963,116.06571414504802,89.3756662427118,114.66094519469642,95.87438266314493,103.5690306879767,104.95971604619193,77.02950160585917,112.70737275248928,54.3411067457495,102.47162631145625,53.06391817199995,90.79395942506939,54.04260301999221,79.05087511551883,78.88869672258653,64.25654283724876,91.75294513625418,82.94788190385518,93.06172840710431,90.45270691525657,91.81190810885174,97.3435711291917,surprise
127.52445402914894,-156.3112245106929,117.71070429168405,-169.60680038616326,111.98391911403353,176.53677766114373,110.39614986422437,161.64469899316182,111.7449218170701,147.0586355785397,115.19823537822117,131.13363231424978,119.5589365819594,115.66362404952295,127.01059899782169,100.79081467594135,128.91487578616338,87.2342066277499,128.95593601791293,73.6875240966899,124.07878625680516,59.368156277619875,120.21029817447935,44.17227013466147,117.79949774744448,28.807973451925132,115.60423572088092,13.89659279477448,116.26561081328164,-1.5945611790454721,124.73000685771909,-15.453598712976946,137.65926997745794,-28.287075518500743,140.6978967154037,-140.6368556053873,140.88340368636773,-132.2797236133029,128.77414528188328,-124.41416631968458,115.94630308449656,-115.9735564003476,101.69324356709856,-107.0278015124018,100.39576636912682,-81.27999902658196,115.72883325265475,-70.71545132789825,130.0811439928607,-61.424176066389215,141.3531806134909,-51.89968851172385,142.59244027118464,-42.44619789068251,75.54012115984652,-95.14898573066426,50.56665280036367,-96.56284500162253,26.667085222349588,-100.3246289705246,3.976167104673858,-161.9001103956868,29.70815730951083,150.19883257440878,23.280600839164883,126.29080651727558,22.778044617767257,91.96091123722388,22.39323477454341,56.92565576358547,27.85864358671022,29.609829621271928,107.76711502733511,-142.74698945095452,103.98381332811397,-133.65339312512305,94.46249438809437,-126.19197828726892,76.40710175737551,-121.37415334752056,82.16170153399901,-131.81494073170515,93.06505263787984,-140.46916276589965,74.62800624838506,-66.1120253025065,93.46398122911968,-60.361346119472074,104.3404406349864,-52.01240380193714,106.4725229349733,-42.72191450475991,92.9559568012954,-44.57056210502239,81.12255375894985,-53.528949820623914,72.68678510137657,126.05379346362768,56.0455531018416,117.3853313695883,44.84402273918481,102.5960610297596,46.780632230690436,88.50488357042113,45.71797714527683,73.1913083737931,57.36968269983359,58.21257104674239,75.04538563325724,47.99442748515858,75.93912747269933,64.89395584364154,75.31864404075797,78.34122906618005,74.83403927529272,87.53343366362652,75.2784120223653,96.69741276135663,74.37534711035279,110.28024900809885,68.80012328235914,121.33551541832122,55.63101567331203,100.12467165539779,56.80812306370243,87.75977888249444,56.58089907502715,75.4436553134725,70.15246772832516,54.01412993106239,56.33788213686967,76.42806164386579,56.7778272704246,88.76818213075198,55.63101567331203,100.12467165539779,neutral
131.62909414565434,-154.147781132039,120.17027459481719,-167.7989756053377,113.5492153559789,177.6767661139275,112.88990295996987,162.15040418670137,115.538181424073,146.59916984019316,117.68557641526752,131.15965783866383,124.1799484702588,116.00974164136153,130.31663097225342,101.71316718253368,131.68136972057928,88.0224198383515,131.23109684273282,74.73812378951226,127.4476162829018,61.1251951253927,121.77890120438236,46.683245983086,118.44090440962636,31.90810693565316,114.97281347070813,15.9544557953537,115.54479987670028,-0.19689193807190233,123.8562290901393,-15.163233602037822,139.8550117370074,-28.81000190180198,138.21524416547973,-142.36561871196974,135.70550147834052,-133.52467216052358,123.47224342415491,-124.79355677998502,109.24304076240873,-115.74753186699625,96.54584806477547,-104.67337794039736,97.08583625882882,-83.17101369641247,109.06291040315004,-69.86442191741794,122.91465552672143,-59.95327387770904,134.0710332436403,-49.79611768527181,137.5547405976968,-40.53419037323139,74.59684318951324,-94.19425788794705,51.5898492268837,-94.95488461640885,27.61416221827669,-97.1893553304935,4.191821415805628,-125.86481164058982,29.304399624804493,154.52800166721545,22.01431784796928,131.04550343963172,19.65692997885917,94.24747746096129,20.02015636551461,51.20216157015074,27.657265012261764,22.542530105072483,107.20917246625704,-143.7478523287616,101.01229198215376,-135.02359307237995,91.99175578000393,-127.07323571617074,76.7295530285331,-120.0785864497858,83.5740999970171,-130.66143906175705,93.45389339300645,-138.93027264980995,74.90728121182019,-65.93586414546279,91.36102053208666,-57.90370066943497,100.77821112408297,-50.17408961873715,105.47475673334581,-41.86905010104817,93.31830828352844,-46.23870367718078,83.05958641959259,-54.23590446622952,70.16041000085369,126.21897372735005,55.3040862415907,116.2448140982556,45.59425482080348,101.96955868618497,46.62851515548761,88.10228565259632,45.105245055180575,75.17086437358536,54.88689612996904,56.186459557789156,72.93599661399115,45.032675091703275,70.14363969962938,61.430763760688194,67.41932574884645,76.67002818173185,66.69717042913139,86.95401372124833,67.01896712884573,96.38739674888257,67.79020978911775,110.24327461572138,64.5653855702948,122.25299615584913,52.46215063390892,100.38385526595286,53.62517694214283,88.34996060442211,53.35078875611546,75.29341462426892,66.75887834116332,49.28781838521458,53.35078875611546,75.29341462426892,53.66328202197705,87.28265104040835,53.27824477947832,99.1321282868037,anger
128.85655381833598,-156.32831297609778,118.03319444694141,-169.38867655046914,113.18820736042746,176.827189599981,111.41448708550405,162.08879898412576,113.8955132238577,147.45901856669073,114.22918007052651,131.71746086435607,117.87573088861824,115.6443567863115,124.41195678611231,100.66042659633997,126.4577806442416,86.83347531239674,125.82333433007453,72.90564084074013,121.81246310546416,58.8642344600708,118.99980100154917,43.73319901527266,117.35283521298474,28.649425076222702,114.28516831694232,13.801997625051396,117.01726741683223,-1.3394184259880588,125.60060295212648,-15.58048891096855,138.56962464300184,-28.319288092965408,139.30978911867842,-141.49321438488178,139.9368964617605,-132.7641842412306,127.6739171052433,-124.8817269729542,114.7041449717595,-116.40736581080901,100.33010071258047,-107.40712961496332,99.72084414030682,-81.93800871998228,114.23561689692087,-70.57837641139355,129.52950943657163,-61.40978729235451,140.1990590832195,-52.17087446860143,140.6688215074352,-42.33493298587681,75.06377478829006,-95.36211149573438,51.09057404311841,-96.76090083395896,26.046558825372674,-98.86667604414424,3.1030805655895772,-166.29303899591991,30.1624960475765,149.59677464409322,23.82311637259956,126.03517438979985,22.287816314196476,92.60942870089553,21.845978029270356,56.72712737876585,27.408880970505958,28.94412720008617,108.45375670898015,-143.35229835666598,103.06799436264255,-134.32365101148292,92.80076535337955,-126.3578067583362,74.72840819493938,-121.47232564571739,80.53504712160348,-132.12097006158928,92.9298264197685,-140.79926746074506,72.75813876162148,-66.52313657017416,91.54995256622962,-60.56904940027094,102.39792474141986,-52.04057854927755,105.9606460944876,-42.60960843005936,91.7264779442412,-44.88957861400955,80.58068475792054,-53.45216159846877,70.65042144370413,128.53501756566664,56.14513485441163,116.45766785754672,46.153640384711196,101.2633883904217,48.30551962916451,87.64455446158573,46.421467430578964,72.4662329807019,57.35477561168841,57.300081008483126,72.30193832441236,45.15656797081582,74.91708940867315,63.87757267464925,76.1823257459062,77.11729698074345,75.3238868654954,87.728614777901,74.80983532890387,96.92105300866282,73.64329563069185,109.85700791706627,66.2702554397926,121.89486999815485,55.99511262965995,99.26441865755568,57.29910935194325,88.01442384588614,57.260341913538745,74.82876964038583,68.4460693036071,51.096029610781535,57.260341913538745,74.82876964038583,57.29910935194325,88.01442384588614,56.982295936308226,99.10254182216374,neutral
136.48254971032935,-155.2602162792028,123.74351281448178,-167.81536017721896,118.99079756369517,178.6119698602818,118.60519490218573,163.90432683071543,119.10419767936094,149.8163817427501,119.40459356183838,134.0069925529474,122.87936896244622,117.61386911315039,129.7141128841225,101.99404008252638,132.12744925268464,86.50958834585127,132.71802669843552,71.53092145506538,127.5081931352217,56.13948618855871,125.45160031857446,40.74553729750932,126.10237866449742,26.30507941273107,125.94647985234536,12.324178203648595,124.11244152033434,-1.9012364646144329,128.91932460956144,-15.807141518825308,139.68320636403797,-28.251321658059318,139.43694935712256,-143.40927929315012,137.94026166133378,-134.65877775585506,125.8696263838928,-126.54857873184837,111.49617993518167,-118.35654521236033,97.50302208962036,-109.13181041809347,97.00538747390239,-78.67814332646138,111.55274890022763,-68.96303126580445,125.66254259216088,-59.35937328929123,137.1185121543861,-50.051234997012465,139.16373521489692,-40.35830867071262,74.3565608412493,-94.59425333126637,47.37756256136501,-96.00435154812106,20.50289560949142,-101.12456205190152,7.154876503858538,105.86451540762054,32.60843303264187,156.73015877577308,24.721113127366547,130.19833058541522,24.88239205253496,89.89841184490626,23.368868660920445,49.92667199692388,31.015905200921136,20.540147389937857,109.07330734617211,-144.6428217704898,103.29776160161029,-135.72099007414778,91.89628693207966,-128.30038977916604,73.85847690500152,-122.75030609266034,82.81367050488312,-133.45300854027485,94.53407987485501,-140.51054191991796,70.80763849720012,-64.89324608643614,89.81754983178661,-59.160124302110184,100.38390086016342,-51.09505938122211,105.66199394137811,-41.57526280935137,92.03828116040596,-45.03236683618705,80.1205960090431,-53.15534185746657,74.22868812082298,146.58068363402634,54.37628612805018,137.29061004263852,38.358424477208416,114.58029946271866,37.89673925314368,88.4212070255882,38.86762480246854,60.66114075509156,56.18418679682711,38.37875366573687,77.39709235393984,28.459281525097403,83.98223495000137,55.10496721375504,87.95479065384635,74.81125709147594,86.97642289803834,87.33497380515054,87.17486428820992,99.87864164793736,81.36817862702583,119.40964932487631,70.32645238346869,141.39258328698412,45.754632283874,110.40948145669527,45.89423158828988,88.69637873295883,46.43165019831202,64.42508754638332,72.91766847227446,33.15805286734385,71.06946410641987,72.77611084289279,70.9118211261883,88.34815213815193,70.7062142132762,103.04195611601888,happy
150.69726062494166,-158.1612128721241,137.99580004641382,-169.95947944771018,129.06913198146884,176.91721744703437,126.69678813832446,162.5745639596944,128.34083622220376,148.03637147007572,130.01454536674123,133.73511471662388,129.66116342620893,118.50673448235928,130.64372165136913,103.67333959413276,129.95843093707424,89.06633522654887,128.82027930361582,74.18038651527317,125.04053322061965,59.683416938516665,123.07823769926067,44.94191034821064,120.13920702977836,29.929301667841195,117.48849608707556,13.757941930992008,121.1856364323291,-1.9193442790481647,131.449675925953,-16.375070972376353,144.66519035703809,-28.513773710857794,140.2819207918043,-145.6968816998995,135.72903242200812,-135.54431986807816,121.22785889236144,-125.20156019755072,107.02536645928359,-113.62036187242863,91.62753699806724,-100.61739571155825,91.00914437495604,-81.71277981432043,107.07344761139899,-69.14554196042165,123.9336383424725,-58.84502505210516,139.17494156586375,-49.64561178398195,143.52952025068225,-39.89576744874838,69.058923739781,-89.90239229286935,51.07105437677697,-88.74602996372472,33.07771074450114,-88.06369156239539,14.21741706840191,-81.43406922700834,25.363584499930617,154.4452468521328,16.282964966396186,127.3666694127687,14.536554567197863,73.54503861708012,20.059168532482424,36.533855871381,29.21753514349888,15.771100649115091,106.54667414624586,-143.71215076262453,103.23824363140282,-133.36078582035034,91.24475621279383,-124.65310330510383,71.68570869043444,-120.03646035493477,77.79622481300561,-132.824480905956,90.37090048228599,-141.66053687519604,74.79080397924328,-63.717092484351944,94.26473800127928,-59.30604180540006,106.01145723809265,-50.7195407097722,109.91314595615594,-41.65900412578821,94.23790111690953,-42.82461611653312,81.33456472303224,-51.9614703244389,72.50326326029058,128.2459964640941,53.2283063337141,120.33391927775776,39.94134973539478,102.84914818641246,42.1428202786437,84.3928574630928,41.77270014625162,68.78291528645913,55.2381443855214,54.44813657337783,74.31463086002374,46.5394935860071,72.89811347419689,62.98006586893085,71.77427612176083,77.02298127237225,72.00869805208055,87.51857932966905,71.62619226711078,97.9304662996316,72.13724424262695,111.87949272323551,67.56099384462425,124.10514680993727,51.70976362331623,99.89093422027756,53.10106574628237,85.55261514990951,53.430160086980976,72.4427730045056,69.05636832994054,51.363058225810576,55.05734663680335,74.0630126372488,54.0311969348684,86.69214642981174,53.855631699423455,100.57352341856091,neutral
157.83071501477818,-153.0386263082528,140.97790570225456,-165.81010227743803,127.72283600582256,178.45611986117035,121.5984443194059,160.5745710482432,126.4080898926624,142.79148821291759,137.95887883400238,126.81859456955466,151.283739695295,112.82122664740393,160.21366032588264,100.67457650273538,162.49870374782435,88.47537722658815,158.8871386782777,76.41392288121683,148.18452094984465,65.12875364884864,131.4205392299388,51.214029490991585,117.84014302417692,34.32071211204513,111.74526920774505,14.215463642820136,118.79371349857703,-5.099389819700745,136.06553097578822,-21.81290865922216,155.6665153905644,-35.12238882410258,151.77093580464378,-138.50385150599752,152.34888139037864,-128.90338338128143,142.34446377285633,-119.76984421731672,127.2868664347662,-110.06793882519494,113.2807777254205,-100.00280932442077,114.45859468031998,-82.81106806699871,130.03055935733724,-73.31937562133582,145.5745388685192,-64.65162160251947,157.6282089257343,-55.92150251346677,155.56445387028,-46.88465462651485,83.56156174986275,-90.4638416543059,64.5596341902741,-89.71287093455337,45.57804440174994,-88.33596829282256,26.66026811931515,-85.00014250806315,22.72222057719003,176.36352474005162,11.217340135842525,162.1351396220769,5.547061942485547,53.190861376463445,16.50505846755172,8.50552295605525,27.367959191569586,-3.265218699736878,112.1650800842732,-139.01900965262908,110.34093908142273,-129.158310221422,100.30221633680947,-120.3471389782042,82.65487716839935,-115.57116075164424,85.85318803745015,-127.00729733332932,96.35812131446211,-136.31094403623888,84.94880404077786,-67.6349711795771,103.50364819807763,-63.41310521760856,114.10704165395447,-55.076942317123354,115.90490225517644,-46.13096144592807,100.4563376723774,-47.91927093985172,89.39702858441763,-56.51383118448701,79.8841397183866,118.14073605076396,50.128709770475794,122.15148196227742,31.653536402462315,105.90883191130249,32.610976350712235,84.15057683294512,32.74059203469,64.05645359251369,50.9942835523483,50.664090607727516,77.39626386912776,57.72920017509656,105.19815706149488,70.95716120723927,118.7119817123618,81.60891657283936,119.55975327038828,87.44799871934822,118.75855095783855,94.18974853216984,106.82561056537125,104.46093228620607,75.91523455387754,113.83401826299838,46.08501621702202,99.58856388494381,45.56255443653271,85.81688325241738,46.69241545368641,72.13570740172163,74.36598219588359,61.64092325281002,97.65096554906336,80.97174991626653,99.53512186373744,87.51044707800085,97.74308708376445,94.50449019581671,surprise
